,Unnamed: 0,Date,EXCHCD,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,vwretx,mid_price,buyer_seller_init,effective_cost,quoted,prop_quoted,effective,prop_effective
223,1031793,2019-11-19,3.0,INTC,INTEL CORP,57.75,58.65,58.35,17044925.0,0.0017170000000000002,4350000.0,58.48,-3.2e-05,58.2,1,0.0025773195876288416,0.8999999999999986,0.01546391752577317,0.29999999999999716,0.005141388174807149
224,1031794,2019-11-20,3.0,INTC,INTEL CORP,57.3664,58.36,57.9,18532340.0,-0.007712,4350000.0,58.26,-0.003095,57.8632,1,0.0006359828008129433,0.9936000000000007,0.017171535621949716,0.073599999999999,0.0012711571675302073
225,1031795,2019-11-21,3.0,INTC,INTEL CORP,57.41,58.3,58.22,16107530.0,0.005527000000000001,4350000.0,57.49,-0.0017690000000000002,57.855,1,0.00630887563736932,0.8900000000000006,0.015383285800708678,0.730000000000004,0.012538646513225764
226,1031796,2019-11-22,3.0,INTC,INTEL CORP,57.49,58.65,57.61,15674961.0,-0.010478,4350000.0,58.34,0.001995,58.07,0,0.007921474083003286,1.1599999999999966,0.01997589116583428,0.9200000000000017,0.015969449748307614
227,1031797,2019-11-25,3.0,INTC,INTEL CORP,58.0,58.84,58.81,15001207.0,0.02083,4350000.0,58.0,0.008461,58.42,1,0.006675795960287582,0.8400000000000034,0.014378637452927138,0.7800000000000011,0.01326305050161539
228,1031798,2019-11-26,3.0,INTC,INTEL CORP,58.45,59.13,58.9,22366877.0,0.0015300000000000001,4350000.0,58.95,0.0021920000000000004,58.790000000000006,1,0.0018710665079093778,0.6799999999999997,0.011566592957986045,0.21999999999998465,0.0037351443123936276
229,1031799,2019-11-27,3.0,INTC,INTEL CORP,57.905,58.59,58.51,18164969.0,-0.006620999999999999,4350000.0,58.53,0.00419,58.2475,1,0.004506631185887733,0.6850000000000023,0.01176016138031679,0.5249999999999915,0.008972825158092489
230,1031800,2019-11-29,3.0,INTC,INTEL CORP,57.79,58.295,58.05,9481235.0,-0.007862000000000001,4350000.0,58.15,-0.004220000000000001,58.042500000000004,1,0.00012921566093798817,0.5050000000000026,0.008700521169832495,0.014999999999986358,0.00025839793281630245
231,1031801,2019-12-02,3.0,INTC,INTEL CORP,57.47,58.69,57.66,19152731.0,-0.006718000000000001,4350000.0,58.55,-0.008631999999999999,58.08,0,0.007231404958677716,1.2199999999999989,0.021005509641873258,0.8400000000000034,0.014568158168574461
232,1031802,2019-12-03,3.0,INTC,INTEL CORP,55.75,56.86,56.07,26522975.0,-0.027575,4350000.0,56.86,-0.005661,56.305,0,0.004173696829766441,1.1099999999999994,0.019714057366130883,0.46999999999999886,0.008382379168896002
233,1031803,2019-12-04,3.0,INTC,INTEL CORP,55.86,56.66,56.02,18862879.0,-0.000892,4350000.0,56.66,0.00595,56.26,0,0.004265908282971825,0.7999999999999972,0.014219694276573004,0.47999999999998977,0.00856836843984273
234,1031804,2019-12-05,3.0,INTC,INTEL CORP,55.76,56.41,56.08,17636013.0,0.0010710000000000001,4350000.0,56.41,0.0008789999999999999,56.084999999999994,0,8.915039671918433e-05,0.6499999999999986,0.011589551573504478,0.009999999999990905,0.00017831669044206323
235,1031805,2019-12-06,3.0,INTC,INTEL CORP,56.42,56.99,56.81,16436932.0,0.013016999999999999,4350000.0,56.66,0.008381999999999999,56.705,1,0.0018516885636187988,0.5700000000000003,0.010052023631073104,0.21000000000000796,0.0036965323006514336
236,1031806,2019-12-09,3.0,INTC,INTEL CORP,56.5,56.96,56.53,14448735.0,-0.004929,4350000.0,56.54,-0.002762,56.730000000000004,0,0.0035254715318174304,0.46000000000000085,0.00810858452317999,0.4000000000000057,0.007075888908544236
237,1031807,2019-12-10,3.0,INTC,INTEL CORP,56.44,56.83,56.59,16124989.0,0.0010609999999999999,4350000.0,56.71,-0.0007440000000000001,56.635,0,0.0007945616668137124,0.39000000000000057,0.006886201112386344,0.0899999999999892,0.00159038699416839
238,1031808,2019-12-11,3.0,INTC,INTEL CORP,56.58,57.17,57.07,20010419.0,0.008482,4350000.0,56.91,0.002709,56.875,1,0.0034285714285714336,0.5900000000000034,0.010373626373626434,0.39000000000000057,0.006833712984054679
239,1031809,2019-12-12,3.0,INTC,INTEL CORP,56.61,58.05,57.55,27832594.0,0.008411,4350000.0,56.75,0.007662,57.33,1,0.0038374324088609607,1.4399999999999977,0.02511773940345365,0.4399999999999977,0.007645525629887015
240,1031810,2019-12-13,3.0,INTC,INTEL CORP,57.38,58.34,57.79,22773513.0,0.00417,4350000.0,57.55,-0.000146,57.86,0,0.0012098167991704163,0.9600000000000009,0.016591773245765655,0.14000000000000057,0.002422564457518612
241,1031811,2019-12-16,3.0,INTC,INTEL CORP,57.65,58.57,57.7,19072898.0,-0.001557,4350000.0,58.21,0.0068,58.11,0,0.007055584236792232,0.9200000000000017,0.01583204267768029,0.8199999999999932,0.014211438474869898
242,1031812,2019-12-17,3.0,INTC,INTEL CORP,57.13,58.1,57.3,21603239.0,-0.006931999999999999,4350000.0,58.0,0.0005200000000000001,57.615,0,0.0054673262171310395,0.9699999999999989,0.016835893430530224,0.6300000000000097,0.010994764397905928
243,1031813,2019-12-18,3.0,INTC,INTEL CORP,56.94,57.455,57.17,27994930.0,-0.002269,4350000.0,57.39,0.000145,57.1975,0,0.00048079024432879595,0.5150000000000006,0.009003890030158671,0.05499999999999261,0.0009620430295608293
244,1031814,2019-12-19,3.0,INTC,INTEL CORP,56.965,57.99,57.96,18827632.0,0.013818,4350000.0,57.17,0.004108,57.477500000000006,1,0.008394589187073108,1.0249999999999986,0.017833065112435275,0.9649999999999892,0.016649413388543637
245,1031815,2019-12-20,3.0,INTC,INTEL CORP,57.89,59.05,58.95,49953058.0,0.017081,4350000.0,58.32,0.004422,58.47,1,0.008209338122113973,1.1599999999999966,0.019839233795108546,0.960000000000008,0.016284987277353825
246,1031816,2019-12-23,3.0,INTC,INTEL CORP,59.04,59.78,59.23,23549434.0,0.00475,4350000.0,59.06,0.000796,59.41,0,0.0030297929641474454,0.740000000000002,0.012455815519272884,0.35999999999999943,0.0060780010130001595
247,1031817,2019-12-24,3.0,INTC,INTEL CORP,59.16,59.48,59.41,6302179.0,0.003039,4350000.0,59.25,0.000268,59.31999999999999,1,0.0015171948752529234,0.3200000000000003,0.00539447066756575,0.18000000000000682,0.003029792964147565
248,1031818,2019-12-26,3.0,INTC,INTEL CORP,59.35,59.85,59.82,11475835.0,0.006901000000000001,4350000.0,59.41,0.004529999999999999,59.6,1,0.0036912751677852158,0.5,0.008389261744966443,0.4399999999999977,0.007355399531929083
249,1031819,2019-12-27,3.0,INTC,INTEL CORP,59.9,60.48,60.08,14077047.0,0.004346,4350000.0,59.91,-0.000714,60.19,0,0.001827546104003978,0.5799999999999983,0.009636152184748269,0.21999999999999886,0.0036617842876164926
250,1031820,2019-12-30,3.0,INTC,INTEL CORP,59.38,60.05,59.62,12739359.0,-0.007657,4350000.0,59.99,-0.005336,59.715,0,0.0015908900611237707,0.6699999999999946,0.011219961483714219,0.19000000000001194,0.0031868500503188855
251,1031821,2019-12-31,3.0,INTC,INTEL CORP,59.36,59.93,59.85,14404525.0,0.003858,4350000.0,59.62,0.002909,59.644999999999996,1,0.003437002263391825,0.5700000000000003,0.009556542878698974,0.4100000000000108,0.00685045948203861
252,1764,2019-01-02,3.0,MSFT,MICROSOFT CORP,98.94,101.75,101.12,35347045.0,-0.00443,7683000.0,99.55,0.0017829999999999999,100.345,1,0.007723354427226127,2.8100000000000023,0.028003388310329388,1.5500000000000114,0.015328322784810238
253,1765,2019-01-03,3.0,MSFT,MICROSOFT CORP,97.2,100.185,97.4,42570779.0,-0.036788,7683000.0,100.1,-0.021219,98.6925,0,0.013096233249740252,2.9849999999999994,0.030245459381411956,2.5849999999999795,0.026540041067761595
254,1766,2019-01-04,3.0,MSFT,MICROSOFT CORP,98.93,102.51,101.93,44032862.0,0.046508999999999995,7683000.0,99.72,0.033399,100.72,1,0.012013502779984194,3.5799999999999983,0.035544082605242236,2.420000000000016,0.02374178357696474
255,1767,2019-01-07,3.0,MSFT,MICROSOFT CORP,100.98,103.2681,102.06,35650303.0,0.001275,7683000.0,101.64,0.009191,102.12405000000001,0,0.0006271784168372564,2.2881,0.022405104380407943,0.12810000000001764,0.0012551440329219836
256,1768,2019-01-08,3.0,MSFT,MICROSOFT CORP,101.7134,103.97,102.8,31531077.0,0.0072510000000000005,7683000.0,103.04,0.01024,102.8417,0,0.00040547754461474133,2.256600000000006,0.02194246108339327,0.08340000000001169,0.0008112840466927207
257,1769,2019-01-09,3.0,MSFT,MICROSOFT CORP,103.2445,104.88,104.27,32279340.0,0.0143,7683000.0,103.86,0.005952000000000001,104.06225,1,0.0019964011925553225,1.6354999999999933,0.015716554274004195,0.4154999999999802,0.0039848470317443195
258,1770,2019-01-10,3.0,MSFT,MICROSOFT CORP,102.38,103.75,103.6,30055256.0,-0.006426,7683000.0,103.22,0.004468,103.065,1,0.005190898947266255,1.3700000000000045,0.013292582350943624,1.0699999999999932,0.010328185328185262
259,1771,2019-01-11,3.0,MSFT,MICROSOFT CORP,101.64,103.44,102.8,28277502.0,-0.007722,7683000.0,103.19,-0.000161,102.53999999999999,1,0.002535595865028332,1.7999999999999972,0.01755412521942654,0.5200000000000102,0.005058365758754964
260,1772,2019-01-14,3.0,MSFT,MICROSOFT CORP,101.26,102.8716,102.05,28416379.0,-0.0072959999999999995,7683000.0,101.9,-0.005556,102.0658,0,0.00015480209825425074,1.6115999999999957,0.015789814021934828,0.03159999999999741,0.0003096521313081569
261,1773,2019-01-15,3.0,MSFT,MICROSOFT CORP,101.88,105.05,105.01,31572516.0,0.029005,7683000.0,102.51,0.009812000000000001,103.465,1,0.014932585898613073,3.1700000000000017,0.0306383801285459,3.0900000000000034,0.029425768974383423
262,1774,2019-01-16,3.0,MSFT,MICROSOFT CORP,104.96,106.255,105.38,29843819.0,0.0035229999999999997,7683000.0,105.26,0.003156,105.60749999999999,0,0.0021542030632293358,1.2950000000000017,0.012262386667613586,0.4549999999999841,0.004317707344847069
263,1775,2019-01-17,3.0,MSFT,MICROSOFT CORP,104.76,106.625,106.12,28385667.0,0.007022,7683000.0,105.0,0.0070290000000000005,105.6925,1,0.004044752465879879,1.8649999999999949,0.017645528301440453,0.8550000000000182,0.008056916698077819
264,1776,2019-01-18,3.0,MSFT,MICROSOFT CORP,105.91,107.9,107.71,37412087.0,0.014983000000000002,7683000.0,107.46,0.012010999999999999,106.905,1,0.007530050044431903,1.990000000000009,0.018614657873813282,1.6099999999999852,0.014947544332002464
265,1777,2019-01-22,3.0,MSFT,MICROSOFT CORP,104.86,107.1,105.68,32363345.0,-0.018847,7683000.0,106.75,-0.014186,105.97999999999999,0,0.002830722777882459,2.239999999999995,0.02113606340819018,0.5999999999999659,0.0056775170325507746
266,1778,2019-01-23,3.0,MSFT,MICROSOFT CORP,105.34,107.04,106.71,25902190.0,0.009746,7683000.0,106.12,0.001263,106.19,1,0.0048968829456633965,1.7000000000000028,0.01600904039928433,1.039999999999992,0.00974604067097734
267,1779,2019-01-24,3.0,MSFT,MICROSOFT CORP,105.34,107.0,106.2,23161238.0,-0.004779,7683000.0,106.86,0.002762,106.17,1,0.0002825656965244526,1.6599999999999966,0.01563530187435242,0.060000000000002274,0.0005649717514124508
268,1780,2019-01-25,3.0,MSFT,MICROSOFT CORP,106.59,107.88,107.17,31212898.0,0.009134,7672213.0,107.24,0.009511,107.235,0,0.0006061453816384363,1.289999999999992,0.012029654497132392,0.12999999999999545,0.0012130260334048282
269,1781,2019-01-28,3.0,MSFT,MICROSOFT CORP,104.66,106.48,105.08,29462419.0,-0.019502000000000002,7672213.0,106.26,-0.0065,105.57,0,0.004641470114615846,1.8200000000000074,0.017239746140001965,0.9799999999999898,0.009326227636086693
270,1782,2019-01-29,3.0,MSFT,MICROSOFT CORP,102.17,104.97,102.94,31450347.0,-0.020365,7672213.0,104.88,-0.000924,103.57,0,0.006082842521965777,2.799999999999997,0.027034855653181398,1.259999999999991,0.01224013988731291
271,1783,2019-01-30,3.0,MSFT,MICROSOFT CORP,104.33,106.38,106.38,49469836.0,0.033417,7672213.0,104.62,0.014227000000000002,105.35499999999999,1,0.009729011437520817,2.049999999999997,0.0194580228750415,2.0500000000000114,0.01927053957510821
272,1784,2019-01-31,3.0,MSFT,MICROSOFT CORP,103.18,105.22,104.43,55638678.0,-0.018330000000000003,7672213.0,103.8,0.008282,104.2,1,0.0022072936660269093,2.039999999999992,0.01957773512476,0.46000000000000796,0.004404864502537661
273,1785,2019-02-01,3.0,MSFT,MICROSOFT CORP,102.35,104.0999,102.78,35525014.0,-0.0158,7672213.0,103.775,0.001282,103.22495,0,0.004310488888587553,1.749900000000011,0.016952296901088456,0.8899000000000115,0.008658299280015679
274,1786,2019-02-04,3.0,MSFT,MICROSOFT CORP,102.77,105.8,105.74,31306982.0,0.028799,7672213.0,102.87,0.006648,104.285,1,0.013952150357194212,3.030000000000001,0.02905499352735294,2.9099999999999966,0.027520332891999212
275,1787,2019-02-05,3.0,MSFT,MICROSOFT CORP,105.96,107.27,107.22,27311165.0,0.013996999999999999,7672213.0,106.06,0.004376,106.615,1,0.0056746236458284855,1.3100000000000023,0.012287201613281454,1.210000000000008,0.011285207983585226
276,1788,2019-02-06,3.0,MSFT,MICROSOFT CORP,105.53,107.0,106.03,20583459.0,-0.011099,7672213.0,107.0,-0.0026100000000000003,106.265,0,0.002211452500823408,1.4699999999999989,0.013833341175363468,0.46999999999999886,0.004432707724228981
277,1789,2019-02-07,3.0,MSFT,MICROSOFT CORP,104.29,105.59,105.27,29734656.0,-0.007168000000000001,7672213.0,105.185,-0.008941,104.94,1,0.003144654088050298,1.2999999999999972,0.012388031255955757,0.6599999999999966,0.006269592476488996
278,1790,2019-02-08,3.0,MSFT,MICROSOFT CORP,104.2603,105.78,105.67,21450093.0,0.0038,7672213.0,104.39,0.000396,105.02015,1,0.006187860139220908,1.5197000000000003,0.014470556364659546,1.2997000000000014,0.012299611999621476
279,1791,2019-02-11,3.0,MSFT,MICROSOFT CORP,104.965,106.58,105.25,18909663.0,-0.003975,7672213.0,106.2,0.0012380000000000002,105.77250000000001,0,0.004939847313810375,1.6149999999999949,0.01526861896995906,1.045000000000016,0.009928741092636731
280,1792,2019-02-12,3.0,MSFT,MICROSOFT CORP,105.48,107.14,106.89,25033340.0,0.015581999999999999,7672213.0,106.14,0.012305,106.31,1,0.005455742639450647,1.6599999999999966,0.015614711692220831,1.1599999999999966,0.010852278042847755
281,1793,2019-02-13,3.0,MSFT,MICROSOFT CORP,106.71,107.78,106.81,18392169.0,-0.0007480000000000001,7672213.0,107.5,0.002718,107.245,0,0.00405613315306077,1.0700000000000074,0.009977155112126507,0.8700000000000045,0.008145304746746601
282,1794,2019-02-14,3.0,MSFT,MICROSOFT CORP,105.66,107.29,106.9,21786673.0,0.000843,7672213.0,106.31,-0.0017629999999999998,106.475,1,0.003991547311575594,1.6300000000000097,0.01530875792439549,0.8500000000000227,0.007951356407858023
283,1795,2019-02-15,3.0,MSFT,MICROSOFT CORP,107.3624,108.3,108.22,26597090.0,0.012348,7672213.0,107.91,0.010757,107.8312,1,0.0036056354747049406,0.9376000000000033,0.008695071556284299,0.7776000000000067,0.007185363149140702
284,1796,2019-02-19,3.0,MSFT,MICROSOFT CORP,107.78,108.66,108.17,18019764.0,-0.000462,7672213.0,107.79,0.002294,108.22,0,0.0004620218074292844,0.8799999999999955,0.008131583810755827,0.09999999999999432,0.0009244707405010106
285,1797,2019-02-20,3.0,MSFT,MICROSOFT CORP,106.29,107.94,107.15,21600619.0,-0.005177,7672213.0,107.86,0.001967,107.11500000000001,1,0.0003267516220883778,1.6499999999999915,0.01540400504131066,0.06999999999999318,0.0006532897806812242
286,1798,2019-02-21,3.0,MSFT,MICROSOFT CORP,106.87,109.48,109.41,29051931.0,0.021092,7672213.0,106.9,-0.0035979999999999996,108.17500000000001,1,0.011416685925583408,2.6099999999999994,0.024127571065403274,2.4699999999999704,0.022575632940315973
287,1799,2019-02-22,3.0,MSFT,MICROSOFT CORP,109.82,111.2,110.97,27755128.0,0.014258000000000002,7672213.0,110.05,0.006314,110.50999999999999,1,0.004162519229029119,1.3800000000000097,0.01248755768708723,0.9200000000000159,0.008290528971794322
288,1800,2019-02-25,3.0,MSFT,MICROSOFT CORP,111.26,112.18,111.59,23747399.0,0.005587,7672213.0,111.76,0.00126,111.72,0,0.0011636233440744312,0.9200000000000017,0.008234872896527048,0.2599999999999909,0.0023299578815305214
289,1801,2019-02-26,3.0,MSFT,MICROSOFT CORP,111.17,113.24,112.36,21530217.0,0.0069,7672213.0,111.26,-0.0015140000000000002,112.205,1,0.0013814001158593747,2.069999999999993,0.018448375740831455,0.3100000000000023,0.002758988964044164
290,1802,2019-02-27,3.0,MSFT,MICROSOFT CORP,110.88,112.36,112.17,21469722.0,-0.001691,7672213.0,111.69,0.000356,111.62,1,0.0049274323597921265,1.480000000000004,0.01325927253180437,1.0999999999999943,0.009806543639119144
291,1803,2019-02-28,3.0,MSFT,MICROSOFT CORP,111.73,112.88,112.03,29070634.0,-0.001248,7672213.0,112.04,-0.003059,112.305,0,0.002448688838431109,1.1499999999999915,0.010239971506166167,0.5500000000000114,0.004909399268053302
292,1804,2019-03-01,3.0,MSFT,MICROSOFT CORP,111.665,113.02,112.53,23494469.0,0.004463,7672213.0,112.89,0.005966,112.3425,1,0.0016690032712464117,1.3549999999999898,0.012061330306873976,0.375,0.0033324446814182885
293,1805,2019-03-04,3.0,MSFT,MICROSOFT CORP,110.8,113.25,112.26,26602759.0,-0.0023989999999999997,7672213.0,113.02,-0.004261,112.025,1,0.002097746038830613,2.450000000000003,0.021870118277170298,0.46999999999999886,0.004186709424550141
294,1806,2019-03-05,3.0,MSFT,MICROSOFT CORP,111.23,112.39,111.7,19537018.0,-0.004988,7672213.0,112.25,-0.001349,111.81,0,0.0009838118236293661,1.1599999999999966,0.010374742867364247,0.21999999999999886,0.0019695613249776085
295,1807,2019-03-06,3.0,MSFT,MICROSOFT CORP,111.43,112.66,111.75,17680096.0,0.00044800000000000005,7672213.0,111.87,-0.0077989999999999995,112.045,0,0.0026328707215850927,1.2299999999999898,0.010977732161185147,0.5900000000000034,0.0052796420581655784
296,1808,2019-03-07,3.0,MSFT,MICROSOFT CORP,109.865,111.55,110.39,25431238.0,-0.01217,7672213.0,111.4,-0.007670999999999999,110.7075,0,0.002867917711085477,1.6850000000000023,0.015220287695052298,0.6349999999999909,0.005752332638825898
297,1809,2019-03-08,3.0,MSFT,MICROSOFT CORP,108.8,110.71,110.51,22817031.0,0.0010869999999999999,7672213.0,109.16,-0.0019920000000000003,109.755,1,0.006878957678465762,1.9099999999999966,0.017402396246184653,1.5100000000000193,0.013663921817030307
298,1810,2019-03-11,3.0,MSFT,MICROSOFT CORP,110.98,112.95,112.83,26480123.0,0.020994,7672213.0,110.99,0.014315999999999999,111.965,1,0.007725628544634438,1.9699999999999989,0.017594784084312053,1.7299999999999898,0.015332801559868738
299,1811,2019-03-12,3.0,MSFT,MICROSOFT CORP,112.6499,113.99,113.62,26219725.0,0.0070019999999999995,7672213.0,112.82,0.002711,113.31995,1,0.0026478126755262316,1.3400999999999925,0.011825808253533403,0.6000999999999976,0.005281640556240077
300,1812,2019-03-13,3.0,MSFT,MICROSOFT CORP,113.78,115.0,114.5,35504271.0,0.007745,7672213.0,114.13,0.00635,114.39,1,0.000961622519450996,1.2199999999999989,0.010665267943002,0.21999999999999886,0.0019213973799126539
301,1813,2019-03-14,3.0,MSFT,MICROSOFT CORP,114.33,115.2,114.59,30747567.0,0.000786,7672213.0,114.54,-0.001327,114.765,0,0.001524855138761793,0.8700000000000045,0.007580708404130218,0.3499999999999943,0.0030543677458765538
302,1814,2019-03-15,3.0,MSFT,MICROSOFT CORP,114.59,117.25,115.91,54659975.0,0.011519,7672213.0,115.34,0.004445,115.92,0,8.626639061426083e-05,2.6599999999999966,0.022946859903381613,0.020000000000010232,0.00017254766629290166
303,1815,2019-03-18,3.0,MSFT,MICROSOFT CORP,116.05,117.61,117.57,31198896.0,0.014321,7672213.0,116.17,0.004419,116.83,1,0.006333989557476632,1.5600000000000023,0.013352734742788686,1.4799999999999898,0.012588245300671853
304,1816,2019-03-19,3.0,MSFT,MICROSOFT CORP,116.99,118.44,117.65,37585722.0,0.0006799999999999999,7672213.0,118.09,-0.00072,117.715,0,0.0005521811154058338,1.4500000000000028,0.012317886420592132,0.12999999999999545,0.001104972375690569
305,1817,2019-03-20,3.0,MSFT,MICROSOFT CORP,116.71,118.75,117.52,28108943.0,-0.001105,7672213.0,117.39,-0.0032649999999999997,117.72999999999999,0,0.001783742461564544,2.0400000000000063,0.017327783912341854,0.4199999999999875,0.0035738597685499277
306,1818,2019-03-21,3.0,MSFT,MICROSOFT CORP,117.09,120.82,120.22,29849246.0,0.022975,7672213.0,117.135,0.010215,118.955,1,0.010634273464755584,3.7299999999999898,0.03135639527552427,2.530000000000001,0.021044751289302954
307,1819,2019-03-22,3.0,MSFT,MICROSOFT CORP,117.04,119.59,117.05,33822376.0,-0.026368,7672213.0,119.5,-0.020391,118.315,0,0.010691797320711665,2.549999999999997,0.02155263491526854,2.530000000000001,0.021614694574967973
308,1820,2019-03-25,3.0,MSFT,MICROSOFT CORP,116.3224,118.01,117.66,27062241.0,0.005211,7672213.0,116.56,-0.00040899999999999997,117.1662,1,0.004214526032251563,1.6876000000000033,0.014403471308278354,0.9875999999999863,0.008393676695563372
309,1821,2019-03-26,3.0,MSFT,MICROSOFT CORP,116.85,118.705,117.91,26094665.0,0.002125,7672213.0,118.62,0.007708,117.7775,1,0.0011250026533080866,1.855000000000004,0.015750037146314056,0.26499999999998636,0.002247476889152628
310,1822,2019-03-27,3.0,MSFT,MICROSOFT CORP,115.5215,118.21,116.77,22728727.0,-0.009668000000000001,7672213.0,117.875,-0.004711,116.86574999999999,0,0.0008193161811736573,2.6884999999999906,0.02300502927504415,0.19149999999999068,0.001639976021238252
311,1823,2019-03-28,3.0,MSFT,MICROSOFT CORP,116.13,117.58,116.93,18333555.0,0.00137,7672213.0,117.44,0.0038229999999999996,116.85499999999999,1,0.0006418210602885376,1.4500000000000028,0.012408540498908929,0.1500000000000341,0.0012828187804672377
312,1824,2019-03-29,3.0,MSFT,MICROSOFT CORP,116.96,118.32,117.94,25387852.0,0.008638,7666000.0,118.07,0.005972,117.63999999999999,1,0.002550153009180648,1.3599999999999994,0.011560693641618493,0.6000000000000227,0.005087332541970686
313,1825,2019-04-01,3.0,MSFT,MICROSOFT CORP,118.1,119.1085,119.02,22802687.0,0.009156999999999998,7666000.0,118.95,0.011159,118.60425000000001,1,0.0035053549936025774,1.0085000000000122,0.008503067976063355,0.831499999999977,0.006986220803226156
314,1826,2019-04-02,3.0,MSFT,MICROSOFT CORP,118.52,119.48,119.19,18138297.0,0.001428,7666000.0,119.06,-0.00018,119.0,1,0.0015966386554621657,0.960000000000008,0.00806722689075637,0.37999999999999545,0.0031881869284335553
315,1827,2019-04-03,3.0,MSFT,MICROSOFT CORP,119.15,120.43,119.97,22857044.0,0.0065439999999999995,7666000.0,119.86,0.002535,119.79,1,0.0015026296018030938,1.2800000000000011,0.010685366057266893,0.3599999999999852,0.0030007501875467637
316,1828,2019-04-04,3.0,MSFT,MICROSOFT CORP,118.38,120.23,119.36,20107448.0,-0.005085,7666000.0,120.1,0.0017760000000000002,119.305,1,0.0004610033108418977,1.8500000000000085,0.015506475001047805,0.10999999999998522,0.0009215817694368735
317,1829,2019-04-05,3.0,MSFT,MICROSOFT CORP,119.37,120.23,119.89,15811745.0,0.0044399999999999995,7666000.0,119.39,0.00511,119.80000000000001,1,0.0007512520868112621,0.8599999999999994,0.007178631051752916,0.1799999999999784,0.0015013762615729285
318,1830,2019-04-08,3.0,MSFT,MICROSOFT CORP,118.64,120.02,119.93,15111375.0,0.000334,7666000.0,119.81,0.001025,119.33,1,0.005028073409871855,1.3799999999999955,0.011564568842705066,1.200000000000017,0.010005836738097365
319,1831,2019-04-09,3.0,MSFT,MICROSOFT CORP,118.58,119.54,119.28,17606600.0,-0.00542,7666000.0,118.63,-0.0065060000000000005,119.06,1,0.0018478078279858799,0.960000000000008,0.00806316143121122,0.4399999999999977,0.0036887994634473317
320,1832,2019-04-10,3.0,MSFT,MICROSOFT CORP,119.54,120.35,120.19,16474569.0,0.007629,7666000.0,119.76,0.0047090000000000005,119.945,1,0.0020426028596440414,0.8099999999999881,0.006753095168618851,0.4900000000000091,0.004076878276062976
321,1833,2019-04-11,3.0,MSFT,MICROSOFT CORP,119.92,120.85,120.33,14204789.0,0.001165,7666000.0,120.54,-0.000139,120.38499999999999,0,0.00045686754994386856,0.9299999999999926,0.007725214935415481,0.10999999999998522,0.0009141527466133567
322,1834,2019-04-12,3.0,MSFT,MICROSOFT CORP,120.37,120.98,120.95,19739411.0,0.005152,7666000.0,120.64,0.006340999999999999,120.67500000000001,1,0.0022788481458462105,0.6099999999999994,0.005054899523513564,0.549999999999983,0.004547333608929168
323,1835,2019-04-15,3.0,MSFT,MICROSOFT CORP,120.57,121.58,121.05,15787138.0,0.0008269999999999999,7666000.0,120.94,-0.0010429999999999999,121.07499999999999,0,0.00020648358455495748,1.0100000000000051,0.008341936816023169,0.04999999999998295,0.0004130524576619822
324,1836,2019-04-16,3.0,MSFT,MICROSOFT CORP,120.1,121.65,120.77,14069587.0,-0.002313,7666000.0,121.64,0.000696,120.875,0,0.0008686659772492573,1.5500000000000114,0.012823164426060074,0.21000000000000796,0.0017388424277553032
325,1837,2019-04-17,3.0,MSFT,MICROSOFT CORP,120.54,121.85,121.77,19294080.0,0.00828,7666000.0,121.24,-0.0031260000000000003,121.195,1,0.004744420149346119,1.309999999999988,0.010809026775031875,1.1500000000000057,0.009444033834277783
326,1838,2019-04-18,3.0,MSFT,MICROSOFT CORP,121.3018,123.52,123.37,28036227.0,0.01314,7662818.0,122.19,0.0010429999999999999,122.4109,1,0.007835086581342075,2.218199999999996,0.018120935308865434,1.918200000000013,0.015548350490394852
327,1839,2019-04-22,3.0,MSFT,MICROSOFT CORP,122.57,124.0,123.76,15641144.0,0.0031609999999999997,7662818.0,122.62,0.000526,123.285,1,0.003852861256438403,1.4300000000000068,0.011599140203593357,0.950000000000017,0.0076761473820298725
328,1840,2019-04-23,3.0,MSFT,MICROSOFT CORP,123.83,125.58,125.44,24018821.0,0.013575,7662818.0,124.1,0.00883,124.705,1,0.005893909626719053,1.75,0.014033118158854897,1.4699999999999989,0.011718749999999991
329,1841,2019-04-24,3.0,MSFT,MICROSOFT CORP,124.52,125.85,125.01,31246730.0,-0.003428,7662818.0,125.79,-0.002096,125.185,0,0.0013979310620281756,1.3299999999999983,0.010624276071414293,0.3499999999999943,0.0027997760179185207
330,1842,2019-04-25,3.0,MSFT,MICROSOFT CORP,128.83,131.37,129.14999,38033668.0,0.033117,7662818.0,130.06,-0.001475,130.10000000000002,0,0.007302152190622752,2.539999999999992,0.01952344350499609,1.9000200000000405,0.014711731684996959
331,1843,2019-04-26,3.0,MSFT,MICROSOFT CORP,129.02,130.5152,129.89,23651801.0,0.00573,7662818.0,129.7,0.005325,129.76760000000002,1,0.0009432246570019829,1.4951999999999828,0.011522136496320981,0.24479999999994106,0.001884671645237825
332,1844,2019-04-29,3.0,MSFT,MICROSOFT CORP,129.35001,130.17999,129.77,16279958.0,-0.000924,7662818.0,129.89999,0.001373,129.765,1,3.8531190999297766e-05,0.8299800000000062,0.00639602358108894,0.010000000000047748,7.705941280764235e-05
