,effective_cost,quoted,prop_quoted,effective,prop_effective
117,0.00568900126422242,1.1799999999999997,0.024863042562157604,0.539999999999992,0.011443102352193093
118,0.0041256743890828364,0.9299999999999997,0.019676293240241186,0.39000000000000057,0.008217446270543627
119,0.002573264362130412,0.6754999999999995,0.014218732733080382,0.24450000000000216,0.005133319336552638
120,0.008255715495342793,0.8800000000000026,0.01862828111769692,0.7799999999999869,0.01664887940234764
121,0.003540191586838853,0.9199999999999946,0.019158683881715842,0.3400000000000034,0.007055405685827006
122,0.007735730712941615,1.1799999999999997,0.024670708760192343,0.7399999999999949,0.015592077538980086
123,0.0014601585314977115,0.5200000000000031,0.010846891948268735,0.14000000000000057,0.002924587424274088
124,0.011266011626112444,1.7050000000000054,0.035084109264879995,1.0949999999999989,0.02278876170655565
125,0.0034407256803252874,0.5300000000000011,0.011052027942863125,0.3299999999999983,0.006857855361595975
126,0.005023043861011853,0.5650000000000048,0.011703174356584429,0.48499999999999943,0.009995877988458355
127,0.005699942477644739,0.7349999999999994,0.015374156774564648,0.5450000000000017,0.01133527454242932
128,0.006524942117448856,0.8800000000000026,0.018522416333403544,0.6199999999999903,0.012965286491007744
129,0.006004424312651355,0.6699999999999946,0.014115664173601486,0.5699999999999932,0.011937172774868967
130,0.000932545850170855,0.7100000000000009,0.014713501191586383,0.0899999999999892,0.001866832607342651
131,0.0011329694098259288,0.46999999999999886,0.009681738593057964,0.10999999999999943,0.002263374485596696
132,0.01114036864492601,1.1199999999999974,0.022685841604213032,1.0999999999999943,0.022035256410256297
133,0.0022065741311926164,0.4806999999999988,0.009612144856042759,0.22069999999999368,0.004403431763766834
134,0.006265157639450328,1.0399999999999991,0.021018593371058995,0.6200000000000045,0.012609314622737533
135,0.001617141702041607,0.46000000000000085,0.009298564786739455,0.1599999999999966,0.003239522170479785
136,0.01011326860841424,1.1000000000000014,0.022249190938511357,1.0,0.020024028834601523
137,0.0002982996917568552,0.75,0.01491498458784926,0.029999999999986926,0.000596777402028783
138,0.012770573443124123,1.625,0.0320497016912381,1.2950000000000017,0.02521908471275563
139,0.0019361084220716636,0.7000000000000028,0.013552758954501507,0.20000000000000284,0.003864734299516963
140,0.010212847189080915,1.1700000000000017,0.022334637777989916,1.0700000000000074,0.0202191987906275
141,0.001531393568147117,0.7199999999999989,0.013782542113323101,0.1600000000000108,0.0030674846625768945
142,0.017614015043320903,1.9699999999999989,0.03751309149766731,1.8499999999999943,0.03585966272533425
143,0.016257999088444986,1.7798999999999978,0.03444748833703144,1.680099999999996,0.031995810321843385
144,0.004524886877828043,0.75,0.014441128333493789,0.46999999999999886,0.009090909090909068
145,0.006583472536110855,1.6700000000000017,0.03281910189643317,0.6700000000000017,0.013254203758654833
